episodes,mean timesteps,mean reward,median reward,min reward,max reward,mc action
32800,179.91,-0.36,-1.0,-1,1,0
32900,179.95,-0.14,-1.0,-1,1,0
33000,180.0,-0.12,-1.0,-1,1,0
33100,180.01,-0.08,-1.0,-1,1,4
33200,180.07,-0.34,-1.0,-1,1,0
33300,180.1,-0.28,-1.0,-1,1,0
33400,180.12,-0.22,-1.0,-1,1,0
33500,180.12,-0.22,-1.0,-1,1,1
33600,180.09,-0.3,-1.0,-1,1,1
33700,180.05,-0.3,-1.0,-1,1,3
33800,180.02,-0.36,-1.0,-1,1,1
33900,179.95,-0.32,-1.0,-1,1,1
34000,179.85,-0.32,-1.0,-1,1,1
34100,179.78,-0.24,-1.0,-1,1,1
34200,179.73,-0.42,-1.0,-1,1,1
34300,179.7,-0.34,-1.0,-1,1,1
34400,179.69,-0.24,-1.0,-1,1,4
34500,179.7,-0.22,-1.0,-1,1,4
34600,179.71,-0.28,-1.0,-1,1,4
34700,179.72,-0.24,-1.0,-1,1,4
34800,179.7,-0.36,-1.0,-1,1,4
34900,179.65,-0.22,-1.0,-1,1,4
35000,179.65,-0.42,-1.0,-1,1,2
35100,179.62,-0.3,-1.0,-1,1,2
35200,179.63,-0.26,-1.0,-1,1,2
35300,179.6,-0.26,-1.0,-1,1,2
35400,179.58,-0.34,-1.0,-1,1,1
35500,179.58,-0.4,-1.0,-1,1,1
35600,179.51,-0.18,-1.0,-1,1,2
35700,179.41,-0.28,-1.0,-1,1,2
35800,179.35,-0.54,-1.0,-1,1,2
35900,179.24,-0.46,-1.0,-1,1,4
36000,179.11,-0.68,-1.0,-1,1,4
36100,178.92,-0.62,-1.0,-1,1,4
36200,178.7,-0.54,-1.0,-1,1,4
36300,178.52,-0.64,-1.0,-1,1,4
36400,178.31,-0.7,-1.0,-1,1,4
36500,177.99,-0.9,-1.0,-1,1,4
36600,177.64,-0.82,-1.0,-1,1,4
36700,177.25,-1.0,-1.0,-1,-1,4
36800,176.83,-0.98,-1.0,-1,1,5
36900,176.41,-1.0,-1.0,-1,-1,5
37000,176.0,-0.94,-1.0,-1,1,5
37100,175.58,-0.98,-1.0,-1,1,5
37200,175.17,-1.0,-1.0,-1,-1,5
37300,174.76,-1.0,-1.0,-1,-1,5
37400,174.34,-1.0,-1.0,-1,-1,5
37500,173.92,-0.98,-1.0,-1,1,5
37600,173.51,-1.0,-1.0,-1,-1,5
37700,173.1,-1.0,-1.0,-1,-1,5
37800,172.68,-0.98,-1.0,-1,1,5
37900,172.28,-1.0,-1.0,-1,-1,5
38000,171.88,-0.98,-1.0,-1,1,5
38100,171.47,-1.0,-1.0,-1,-1,5
38200,171.06,-1.0,-1.0,-1,-1,5
38300,170.66,-0.98,-1.0,-1,1,5
38400,170.27,-1.0,-1.0,-1,-1,5
38500,169.88,-1.0,-1.0,-1,-1,5
38600,169.48,-1.0,-1.0,-1,-1,5
38700,169.09,-1.0,-1.0,-1,-1,5
38800,168.7,-1.0,-1.0,-1,-1,5
38900,168.31,-0.96,-1.0,-1,1,5
39000,167.91,-0.98,-1.0,-1,1,5
39100,167.53,-0.98,-1.0,-1,1,5
39200,167.14,-1.0,-1.0,-1,-1,5
39300,166.75,-1.0,-1.0,-1,-1,5
39400,166.37,-0.98,-1.0,-1,1,5
39500,165.99,-1.0,-1.0,-1,-1,5
39600,165.62,-0.98,-1.0,-1,1,5
39700,165.25,-0.96,-1.0,-1,1,5
39800,164.87,-1.0,-1.0,-1,-1,5
39900,164.5,-1.0,-1.0,-1,-1,5
40000,164.14,-1.0,-1.0,-1,-1,5
40100,163.78,-0.98,-1.0,-1,1,5
40200,163.41,-1.0,-1.0,-1,-1,5
40300,163.05,-1.0,-1.0,-1,-1,5
40400,162.69,-1.0,-1.0,-1,-1,5
40500,162.34,-1.0,-1.0,-1,-1,5
40600,161.98,-1.0,-1.0,-1,-1,5
40700,161.63,-1.0,-1.0,-1,-1,5
40800,161.27,-1.0,-1.0,-1,-1,5
40900,160.93,-0.98,-1.0,-1,1,3
41000,160.58,-0.98,-1.0,-1,1,5
41100,160.24,-1.0,-1.0,-1,-1,5
41200,159.89,-1.0,-1.0,-1,-1,5
41300,159.56,-1.0,-1.0,-1,-1,5
41400,159.22,-1.0,-1.0,-1,-1,4
41500,158.87,-0.98,-1.0,-1,1,5
41600,158.54,-0.96,-1.0,-1,1,5
41700,158.19,-1.0,-1.0,-1,-1,5
41800,157.86,-1.0,-1.0,-1,-1,5
41900,157.52,-0.96,-1.0,-1,1,5
42000,157.19,-1.0,-1.0,-1,-1,5
42100,156.86,-1.0,-1.0,-1,-1,5
42200,156.53,-1.0,-1.0,-1,-1,5
42300,156.21,-1.0,-1.0,-1,-1,5
42400,155.88,-0.98,-1.0,-1,1,5
42500,155.56,-0.98,-1.0,-1,1,5
42600,155.23,-1.0,-1.0,-1,-1,5
42700,154.92,-1.0,-1.0,-1,-1,5
42800,154.6,-0.98,-1.0,-1,1,5
42900,154.28,-1.0,-1.0,-1,-1,5
43000,153.97,-1.0,-1.0,-1,-1,5
43100,153.65,-1.0,-1.0,-1,-1,5
43200,153.34,-1.0,-1.0,-1,-1,5
43300,153.02,-1.0,-1.0,-1,-1,5
43400,152.71,-1.0,-1.0,-1,-1,5
43500,152.4,-0.98,-1.0,-1,1,5
43600,152.09,-1.0,-1.0,-1,-1,5
43700,151.79,-0.98,-1.0,-1,1,5
43800,151.48,-1.0,-1.0,-1,-1,5
43900,151.18,-1.0,-1.0,-1,-1,5
44000,150.87,-0.98,-1.0,-1,1,5
44100,150.57,-1.0,-1.0,-1,-1,5
44200,150.28,-1.0,-1.0,-1,-1,5
44300,149.98,-1.0,-1.0,-1,-1,5
44400,149.68,-1.0,-1.0,-1,-1,5
44500,149.38,-1.0,-1.0,-1,-1,5
44600,149.08,-1.0,-1.0,-1,-1,5
44700,148.79,-0.98,-1.0,-1,1,5
44800,148.5,-1.0,-1.0,-1,-1,5
44900,148.2,-1.0,-1.0,-1,-1,5
45000,147.91,-0.98,-1.0,-1,1,5
45100,147.62,-1.0,-1.0,-1,-1,5
45200,147.33,-1.0,-1.0,-1,-1,5
45300,147.04,-0.98,-1.0,-1,1,5
45400,146.75,-0.98,-1.0,-1,1,5
45500,146.46,-1.0,-1.0,-1,-1,5
45600,146.17,-1.0,-1.0,-1,-1,5
45700,145.89,-1.0,-1.0,-1,-1,5
45800,145.6,-1.0,-1.0,-1,-1,5
45900,145.32,-1.0,-1.0,-1,-1,5
46000,145.03,-1.0,-1.0,-1,-1,5
46100,144.76,-1.0,-1.0,-1,-1,5
46200,144.48,-0.98,-1.0,-1,1,5
46300,144.21,-1.0,-1.0,-1,-1,5
46400,143.94,-1.0,-1.0,-1,-1,5
46500,143.66,-0.98,-1.0,-1,1,5
