episodes,mean timesteps,mean reward,median reward,min reward,max reward,mc action
46080,120.3,0.0,0.0,-1,1,"[884026, 1178282, 2695408, 690732, 2977425, 1792]"
46090,247.4,-0.2,-1.0,-1,1,"[884066, 1178459, 2697366, 690743, 2977713, 1792]"
46100,172.8,0.2,1.0,-1,1,"[884105, 1178590, 2698776, 690746, 2977858, 1792]"
46110,189.1,-0.4,-1.0,-1,1,"[884130, 1178728, 2700348, 690750, 2978010, 1792]"
46120,201.5,-0.2,-1.0,-1,1,"[884173, 1178911, 2701942, 690751, 2978204, 1792]"
46130,186.0,-0.4,-1.0,-1,1,"[884209, 1179062, 2703444, 690754, 2978372, 1792]"
46140,195.1,-0.4,-1.0,-1,1,"[884241, 1179231, 2705069, 690760, 2978491, 1792]"
46150,212.6,-0.6,-1.0,-1,1,"[884280, 1179386, 2706806, 690765, 2978681, 1792]"
46160,211.2,-0.4,-1.0,-1,1,"[884314, 1179594, 2708453, 690774, 2978895, 1792]"
46170,225.8,-0.2,-1.0,-1,1,"[884369, 1179829, 2710100, 690781, 2979209, 1792]"
46180,229.3,-0.4,-1.0,-1,1,"[884426, 1180099, 2711792, 690787, 2979477, 1792]"
46190,163.7,-0.2,-1.0,-1,1,"[884477, 1180317, 2712976, 690794, 2979654, 1792]"
46200,185.0,-0.2,-1.0,-1,1,"[884529, 1180522, 2714346, 690800, 2979871, 1792]"
46210,179.9,-0.2,-1.0,-1,1,"[884581, 1180738, 2715663, 690808, 2980077, 1792]"
46220,264.5,-0.8,-1.0,-1,1,"[884659, 1181045, 2717634, 690813, 2980361, 1792]"
46230,172.7,-0.4,-1.0,-1,1,"[884705, 1181198, 2719001, 690820, 2980515, 1792]"
46240,162.8,-0.6,-1.0,-1,1,"[884748, 1181332, 2720304, 690826, 2980657, 1792]"
46250,191.4,-0.2,-1.0,-1,1,"[884782, 1181582, 2721801, 690834, 2980782, 1792]"
46260,137.3,-0.4,-1.0,-1,1,"[884809, 1181772, 2722866, 690837, 2980870, 1792]"
46270,164.0,0.2,1.0,-1,1,"[884838, 1181943, 2724209, 690843, 2980961, 1792]"
46280,269.9,-0.2,-1.0,-1,1,"[884872, 1182260, 2726414, 690852, 2981095, 1792]"
46290,181.2,-0.2,-1.0,-1,1,"[884897, 1182527, 2727849, 690853, 2981179, 1792]"
46300,245.5,-0.6,-1.0,-1,1,"[884953, 1182806, 2729865, 690857, 2981279, 1792]"
46310,181.3,0.2,1.0,-1,1,"[885016, 1183003, 2731302, 690859, 2981393, 1792]"
46320,184.5,-0.2,-1.0,-1,1,"[885065, 1183252, 2732755, 690861, 2981484, 1793]"
46330,223.1,-0.4,-1.0,-1,1,"[885114, 1183620, 2734422, 690864, 2981628, 1793]"
46340,180.7,-0.2,-1.0,-1,1,"[885145, 1183868, 2735859, 690869, 2981714, 1793]"
46350,149.8,0.6,1.0,-1,1,"[885176, 1184043, 2737057, 690869, 2981808, 1793]"
46360,228.7,-0.8,-1.0,-1,1,"[885226, 1184319, 2738861, 690871, 2981963, 1793]"
46370,182.0,-0.8,-1.0,-1,1,"[885246, 1184559, 2740310, 690874, 2982071, 1793]"
46380,206.5,-0.8,-1.0,-1,1,"[885301, 1184808, 2741869, 690876, 2982271, 1793]"
46390,143.9,0.0,0.0,-1,1,"[885342, 1184942, 2742991, 690876, 2982413, 1793]"
46400,185.8,-0.4,-1.0,-1,1,"[885384, 1185107, 2744410, 690881, 2982640, 1793]"
46410,138.1,0.6,1.0,-1,1,"[885404, 1185225, 2745428, 690889, 2982857, 1793]"
46420,146.9,-0.2,-1.0,-1,1,"[885424, 1185331, 2746499, 690893, 2983125, 1793]"
46430,239.3,-0.2,-1.0,-1,1,"[885452, 1185534, 2748171, 690896, 2983612, 1793]"
46440,175.5,-0.4,-1.0,-1,1,"[885486, 1185687, 2749405, 690898, 2983944, 1793]"
46450,180.6,-0.8,-1.0,-1,1,"[885509, 1185893, 2750584, 690905, 2984335, 1793]"
46460,176.0,0.0,0.0,-1,1,"[885527, 1186049, 2751815, 690914, 2984681, 1793]"
46470,202.1,-0.6,-1.0,-1,1,"[885545, 1186236, 2753210, 690927, 2985089, 1793]"
46480,189.6,0.0,0.0,-1,1,"[885560, 1186467, 2754457, 690934, 2985485, 1793]"
46490,218.5,-0.8,-1.0,-1,1,"[885580, 1186672, 2755812, 690942, 2986081, 1794]"
46500,180.5,0.0,0.0,-1,1,"[885604, 1186811, 2756993, 690956, 2986528, 1794]"
46510,151.6,0.0,0.0,-1,1,"[885618, 1186902, 2758101, 690966, 2986821, 1794]"
46520,206.7,-0.2,-1.0,-1,1,"[885635, 1187021, 2759655, 690981, 2987183, 1794]"
46530,142.4,0.0,0.0,-1,1,"[885653, 1187114, 2760646, 690993, 2987493, 1794]"
46540,147.3,-0.4,-1.0,-1,1,"[885678, 1187184, 2761742, 691005, 2987763, 1794]"
46550,146.3,0.4,1.0,-1,1,"[885698, 1187300, 2762821, 691013, 2988003, 1794]"
46560,222.3,0.0,0.0,-1,1,"[885723, 1187472, 2764430, 691024, 2988409, 1794]"
46570,158.4,0.4,1.0,-1,1,"[885746, 1187574, 2765638, 691032, 2988652, 1794]"
46580,195.3,-0.4,-1.0,-1,1,"[885776, 1187685, 2767177, 691042, 2988915, 1794]"
46590,159.8,-0.2,-1.0,-1,1,"[885799, 1187779, 2768392, 691049, 2989173, 1795]"
46600,158.3,0.4,1.0,-1,1,"[885817, 1187865, 2769637, 691056, 2989400, 1795]"
46610,242.2,-0.6,-1.0,-1,1,"[885836, 1187974, 2771560, 691075, 2989751, 1796]"
46620,162.6,0.4,1.0,-1,1,"[885856, 1188069, 2772836, 691084, 2989977, 1796]"
46630,124.7,0.0,0.0,-1,1,"[885867, 1188139, 2773806, 691091, 2990166, 1796]"
46640,190.3,-0.8,-1.0,-1,1,"[885897, 1188265, 2775203, 691106, 2990501, 1796]"
46650,160.9,-0.4,-1.0,-1,1,"[885911, 1188356, 2776329, 691115, 2990870, 1796]"
46660,160.3,-0.2,-1.0,-1,1,"[885938, 1188501, 2777426, 691131, 2991188, 1796]"
46670,191.8,0.2,1.0,-1,1,"[885964, 1188638, 2778850, 691148, 2991502, 1796]"
46680,194.5,-0.6,-1.0,-1,1,"[885993, 1188779, 2780345, 691160, 2991770, 1796]"
46690,171.5,-0.2,-1.0,-1,1,"[886021, 1188897, 2781600, 691171, 2992073, 1796]"
46700,156.4,0.2,1.0,-1,1,"[886041, 1189006, 2782805, 691179, 2992295, 1796]"
46710,143.2,0.2,1.0,-1,1,"[886056, 1189059, 2783993, 691183, 2992467, 1796]"
46720,185.3,0.0,0.0,-1,1,"[886072, 1189146, 2785537, 691187, 2992669, 1796]"
46730,177.5,-0.6,-1.0,-1,1,"[886095, 1189234, 2787034, 691192, 2992831, 1796]"
46740,292.6,-0.4,-1.0,-1,1,"[886113, 1189344, 2789476, 691203, 2993176, 1796]"
46750,235.7,0.0,0.0,-1,1,"[886141, 1189414, 2791500, 691214, 2993400, 1796]"
46760,165.7,-0.4,-1.0,-1,1,"[886157, 1189486, 2792902, 691221, 2993560, 1796]"
46770,190.4,-0.2,-1.0,-1,1,"[886180, 1189578, 2794442, 691226, 2993804, 1796]"
46780,246.1,-0.2,-1.0,-1,1,"[886197, 1189694, 2796409, 691232, 2994159, 1796]"
46790,163.1,-0.6,-1.0,-1,1,"[886214, 1189777, 2797749, 691236, 2994346, 1796]"
46800,170.5,-0.6,-1.0,-1,1,"[886234, 1189875, 2799094, 691251, 2994573, 1796]"
46810,181.2,0.0,0.0,-1,1,"[886257, 1189999, 2800535, 691258, 2994790, 1796]"
46820,172.2,-0.4,-1.0,-1,1,"[886281, 1190141, 2801877, 691267, 2994995, 1796]"
46830,174.2,-0.8,-1.0,-1,1,"[886295, 1190247, 2803242, 691279, 2995240, 1796]"
46840,168.3,0.4,1.0,-1,1,"[886305, 1190405, 2804546, 691289, 2995441, 1796]"
46850,206.2,-0.6,-1.0,-1,1,"[886317, 1190622, 2806060, 691304, 2995745, 1796]"
46860,207.1,-0.6,-1.0,-1,1,"[886332, 1190880, 2807562, 691315, 2996030, 1796]"
46870,176.5,0.2,1.0,-1,1,"[886353, 1191155, 2808809, 691329, 2996238, 1796]"
46880,156.1,-0.4,-1.0,-1,1,"[886368, 1191407, 2809901, 691339, 2996430, 1796]"
46890,234.0,-0.4,-1.0,-1,1,"[886389, 1191724, 2811652, 691354, 2996666, 1796]"
46900,168.9,-0.4,-1.0,-1,1,"[886402, 1191938, 2812872, 691371, 2996891, 1796]"
46910,239.6,-0.2,-1.0,-1,1,"[886451, 1192206, 2814688, 691378, 2997147, 1796]"
46920,213.2,0.2,1.0,-1,1,"[886488, 1192471, 2816294, 691395, 2997354, 1796]"
46930,191.9,-0.4,-1.0,-1,1,"[886518, 1192689, 2817776, 691405, 2997533, 1796]"
46940,212.7,-0.6,-1.0,-1,1,"[886545, 1192988, 2819316, 691417, 2997782, 1796]"
46950,177.0,-1.0,-1.0,-1,-1,"[886572, 1193262, 2820547, 691420, 2998017, 1796]"
46960,163.5,-0.4,-1.0,-1,1,"[886610, 1193485, 2821727, 691432, 2998199, 1796]"
46970,195.5,-0.4,-1.0,-1,1,"[886637, 1193705, 2823226, 691448, 2998392, 1796]"
46980,138.4,0.0,0.0,-1,1,"[886654, 1193910, 2824254, 691467, 2998507, 1796]"
46990,161.8,0.2,1.0,-1,1,"[886682, 1194209, 2825407, 691478, 2998634, 1796]"
47000,223.1,-0.8,-1.0,-1,1,"[886714, 1194593, 2827024, 691493, 2998817, 1796]"
47010,207.5,-0.2,-1.0,-1,1,"[886748, 1194885, 2828587, 691516, 2998980, 1796]"
47020,170.5,-0.4,-1.0,-1,1,"[886785, 1195071, 2829943, 691535, 2999087, 1796]"
47030,261.2,0.2,1.0,-1,1,"[886842, 1195446, 2831887, 691548, 2999310, 1796]"
47040,163.0,0.0,0.0,-1,1,"[886872, 1195695, 2833087, 691558, 2999451, 1796]"
47050,304.4,-0.2,-1.0,-1,1,"[886958, 1196235, 2835208, 691582, 2999724, 1796]"
47060,180.3,-0.4,-1.0,-1,1,"[887008, 1196570, 2836455, 691604, 2999873, 1796]"
47070,302.7,-0.6,-1.0,-1,1,"[887077, 1197251, 2838486, 691629, 3000094, 1796]"
47080,193.8,-0.6,-1.0,-1,1,"[887149, 1197691, 2839774, 691648, 3000213, 1796]"
47090,155.1,0.2,1.0,-1,1,"[887196, 1198123, 2840745, 691665, 3000297, 1796]"
47100,212.4,-0.8,-1.0,-1,1,"[887264, 1198610, 2842125, 691698, 3000453, 1796]"
47110,183.9,-0.4,-1.0,-1,1,"[887327, 1199058, 2843310, 691722, 3000572, 1796]"
47120,161.7,-0.4,-1.0,-1,1,"[887374, 1199471, 2844349, 691746, 3000666, 1796]"
47130,178.6,0.2,1.0,-1,1,"[887421, 1200065, 2845354, 691767, 3000785, 1796]"
47140,228.4,-0.6,-1.0,-1,1,"[887485, 1200785, 2846682, 691803, 3000921, 1796]"
47150,187.0,0.2,1.0,-1,1,"[887528, 1201474, 2847700, 691832, 3001012, 1796]"
47160,174.8,-0.6,-1.0,-1,1,"[887570, 1202180, 2848595, 691851, 3001098, 1796]"
47170,156.7,0.0,0.0,-1,1,"[887613, 1202743, 2849445, 691879, 3001181, 1796]"
47180,247.9,-0.4,-1.0,-1,1,"[887722, 1203555, 2850864, 691913, 3001286, 1796]"
47190,189.6,0.2,1.0,-1,1,"[887807, 1204285, 2851835, 691938, 3001371, 1796]"
47200,153.7,0.2,1.0,-1,1,"[887872, 1204902, 2852595, 691948, 3001456, 1796]"
47210,176.2,-0.4,-1.0,-1,1,"[887933, 1205660, 2853467, 691957, 3001518, 1796]"
47220,146.9,-0.4,-1.0,-1,1,"[887994, 1206203, 2854263, 691970, 3001574, 1796]"
47230,197.0,0.2,1.0,-1,1,"[888071, 1206847, 2855398, 691986, 3001672, 1796]"
47240,226.8,-0.4,-1.0,-1,1,"[888149, 1207412, 2856924, 691998, 3001759, 1796]"
47250,201.1,-0.2,-1.0,-1,1,"[888237, 1208058, 2858089, 692015, 3001854, 1796]"
47260,176.6,-0.4,-1.0,-1,1,"[888313, 1208585, 2859149, 692028, 3001944, 1796]"
47270,199.9,-0.4,-1.0,-1,1,"[888369, 1209112, 2860422, 692036, 3002079, 1796]"
47280,144.2,-0.4,-1.0,-1,1,"[888410, 1209542, 2861243, 692046, 3002219, 1796]"
47290,179.2,0.0,0.0,-1,1,"[888446, 1209967, 2862392, 692056, 3002391, 1796]"
47300,180.3,-0.2,-1.0,-1,1,"[888507, 1210378, 2863556, 692071, 3002543, 1796]"
47310,199.9,0.0,0.0,-1,1,"[888563, 1210751, 2864983, 692085, 3002672, 1796]"
47320,211.8,-0.2,-1.0,-1,1,"[888631, 1211113, 2866478, 692095, 3002855, 1796]"
47330,200.0,0.0,0.0,-1,1,"[888662, 1211520, 2867878, 692102, 3003010, 1796]"
47340,172.6,-0.4,-1.0,-1,1,"[888719, 1211937, 2868948, 692107, 3003187, 1796]"
47350,170.7,0.4,1.0,-1,1,"[888752, 1212273, 2870151, 692117, 3003312, 1796]"
47360,185.0,-0.2,-1.0,-1,1,"[888784, 1212626, 2871473, 692125, 3003447, 1796]"
47370,121.0,0.0,0.0,-1,1,"[888806, 1212861, 2872297, 692132, 3003569, 1796]"
47380,199.6,-0.6,-1.0,-1,1,"[888860, 1213255, 2873641, 692147, 3003758, 1796]"
47390,188.7,-0.2,-1.0,-1,1,"[888898, 1213620, 2874886, 692161, 3003983, 1796]"
47400,150.7,0.0,0.0,-1,1,"[888937, 1213850, 2875920, 692176, 3004172, 1796]"
47410,194.5,-0.2,-1.0,-1,1,"[888964, 1214113, 2877274, 692193, 3004456, 1796]"
47420,181.2,-0.2,-1.0,-1,1,"[888992, 1214393, 2878464, 692204, 3004759, 1796]"
47430,196.1,-0.4,-1.0,-1,1,"[889027, 1214761, 2879688, 692230, 3005067, 1796]"
47440,207.0,-0.6,-1.0,-1,1,"[889049, 1215203, 2881015, 692248, 3005328, 1796]"
47450,159.0,0.0,0.0,-1,1,"[889065, 1215572, 2881998, 692259, 3005539, 1796]"
47460,164.6,-0.2,-1.0,-1,1,"[889086, 1215866, 2883050, 692274, 3005803, 1796]"
47470,178.5,-0.4,-1.0,-1,1,"[889103, 1216229, 2884072, 692295, 3006165, 1796]"
47480,175.1,-0.4,-1.0,-1,1,"[889116, 1216571, 2885052, 692318, 3006558, 1796]"
47490,162.5,0.2,1.0,-1,1,"[889127, 1216916, 2885990, 692329, 3006878, 1796]"
47500,147.6,-0.2,-1.0,-1,1,"[889138, 1217234, 2886780, 692342, 3007222, 1796]"
47510,147.1,-0.4,-1.0,-1,1,"[889155, 1217603, 2887499, 692350, 3007580, 1796]"
47520,150.3,-0.6,-1.0,-1,1,"[889167, 1217939, 2888297, 692363, 3007924, 1796]"
47530,206.1,-0.4,-1.0,-1,1,"[889197, 1218329, 2889355, 692374, 3008496, 1796]"
47540,172.4,-0.2,-1.0,-1,1,"[889229, 1218686, 2890198, 692381, 3008980, 1797]"
47550,196.1,-0.6,-1.0,-1,1,"[889266, 1219061, 2891241, 692388, 3009479, 1797]"
47560,204.4,0.0,0.0,-1,1,"[889294, 1219531, 2892241, 692397, 3010016, 1797]"
47570,177.6,-0.2,-1.0,-1,1,"[889326, 1219933, 2893049, 692409, 3010538, 1797]"
47580,180.4,-0.4,-1.0,-1,1,"[889347, 1220290, 2893858, 692433, 3011131, 1797]"
47590,162.5,-0.6,-1.0,-1,1,"[889373, 1220576, 2894518, 692453, 3011764, 1797]"
47600,243.9,-0.8,-1.0,-1,1,"[889410, 1220920, 2895401, 692475, 3012917, 1797]"
47610,212.9,0.2,1.0,-1,1,"[889437, 1221266, 2896049, 692497, 3014003, 1797]"
47620,160.7,-0.2,-1.0,-1,1,"[889461, 1221505, 2896475, 692513, 3014905, 1797]"
47630,158.2,-0.4,-1.0,-1,1,"[889487, 1221737, 2896813, 692543, 3015861, 1797]"
47640,190.3,-0.4,-1.0,-1,1,"[889520, 1222017, 2897156, 692569, 3017082, 1797]"
47650,154.3,-0.4,-1.0,-1,1,"[889533, 1222215, 2897421, 692596, 3018122, 1797]"
47660,149.7,-0.2,-1.0,-1,1,"[889552, 1222376, 2897641, 692629, 3019186, 1797]"
47670,253.1,0.0,0.0,-1,1,"[889590, 1222581, 2898016, 692665, 3021063, 1797]"
47680,201.2,-0.4,-1.0,-1,1,"[889607, 1222799, 2898348, 692702, 3022471, 1797]"
47690,199.1,-0.4,-1.0,-1,1,"[889631, 1222995, 2898609, 692731, 3023952, 1797]"
47700,142.2,0.2,1.0,-1,1,"[889645, 1223111, 2898798, 692765, 3025021, 1797]"
47710,190.7,-0.8,-1.0,-1,1,"[889664, 1223301, 2899149, 692823, 3026310, 1797]"
47720,142.1,0.4,1.0,-1,1,"[889667, 1223537, 2899335, 692847, 3027282, 1797]"
47730,220.3,-0.8,-1.0,-1,1,"[889675, 1223915, 2899591, 692877, 3028813, 1797]"
47740,260.3,-0.8,-1.0,-1,1,"[889685, 1224327, 2899862, 692905, 3030695, 1797]"
47750,159.7,-0.4,-1.0,-1,1,"[889696, 1224517, 2900055, 692927, 3031876, 1797]"
47760,109.1,0.4,1.0,-1,1,"[889697, 1224636, 2900221, 692939, 3032669, 1797]"
47770,219.0,-0.2,-1.0,-1,1,"[889701, 1224858, 2900519, 692968, 3034306, 1797]"
47780,223.2,-0.2,-1.0,-1,1,"[889705, 1225049, 2900734, 692994, 3036102, 1797]"
47790,136.6,0.0,0.0,-1,1,"[889706, 1225197, 2900891, 693012, 3037144, 1797]"
47800,198.0,-0.4,-1.0,-1,1,"[889711, 1225367, 2901119, 693035, 3038698, 1797]"
47810,216.3,-0.6,-1.0,-1,1,"[889712, 1225525, 2901264, 693071, 3040521, 1797]"
47820,179.2,-0.2,-1.0,-1,1,"[889712, 1225693, 2901408, 693085, 3041987, 1797]"
47830,152.1,0.0,0.0,-1,1,"[889715, 1225800, 2901527, 693107, 3043257, 1797]"
47840,145.5,0.2,1.0,-1,1,"[889718, 1225930, 2901640, 693121, 3044452, 1797]"
47850,194.2,0.0,0.0,-1,1,"[889719, 1226122, 2901788, 693148, 3046026, 1797]"
47860,202.6,-0.4,-1.0,-1,1,"[889722, 1226310, 2902011, 693182, 3047604, 1797]"
47870,182.9,-0.2,-1.0,-1,1,"[889723, 1226434, 2902173, 693205, 3049123, 1797]"
47880,188.7,-0.4,-1.0,-1,1,"[889726, 1226567, 2902321, 693238, 3050693, 1797]"
47890,254.1,-0.4,-1.0,-1,1,"[889729, 1226785, 2902518, 693271, 3052783, 1797]"
47900,249.2,-0.4,-1.0,-1,1,"[889736, 1226974, 2902773, 693300, 3054795, 1797]"
47910,143.6,-0.4,-1.0,-1,1,"[889740, 1227128, 2902948, 693315, 3055883, 1797]"
47920,294.3,-0.2,-1.0,-1,1,"[889744, 1227393, 2903258, 693334, 3058228, 1797]"
47930,257.5,-0.2,-1.0,-1,1,"[889748, 1227653, 2903551, 693353, 3060227, 1797]"
47940,161.1,0.2,1.0,-1,1,"[889750, 1227831, 2903759, 693360, 3061443, 1797]"
47950,142.1,0.0,0.0,-1,1,"[889752, 1227937, 2903905, 693369, 3062601, 1797]"
47960,155.9,0.2,1.0,-1,1,"[889753, 1228072, 2904110, 693380, 3063808, 1797]"
47970,149.1,-0.6,-1.0,-1,1,"[889755, 1228240, 2904327, 693387, 3064905, 1797]"
47980,163.9,-0.6,-1.0,-1,1,"[889756, 1228431, 2904578, 693397, 3066091, 1797]"
47990,178.9,-0.2,-1.0,-1,1,"[889757, 1228577, 2904823, 693403, 3067482, 1797]"
48000,280.5,-0.4,-1.0,-1,1,"[889757, 1228822, 2905141, 693418, 3069709, 1797]"
48010,130.9,0.0,0.0,-1,1,"[889757, 1228941, 2905286, 693427, 3070745, 1797]"
48020,166.3,-0.2,-1.0,-1,1,"[889758, 1229075, 2905442, 693436, 3072108, 1797]"
48030,199.4,0.0,0.0,-1,1,"[889762, 1229248, 2905655, 693450, 3073698, 1797]"
48040,177.5,-0.2,-1.0,-1,1,"[889765, 1229399, 2905835, 693459, 3075130, 1797]"
48050,213.8,-0.6,-1.0,-1,1,"[889767, 1229554, 2906099, 693470, 3076836, 1797]"
48060,272.9,-0.2,-1.0,-1,1,"[889769, 1229753, 2906411, 693484, 3079038, 1797]"
48070,154.4,-0.2,-1.0,-1,1,"[889770, 1229853, 2906603, 693495, 3080278, 1797]"
48080,258.5,-0.6,-1.0,-1,1,"[889772, 1229997, 2906836, 693508, 3082471, 1797]"
48090,154.0,0.4,1.0,-1,1,"[889772, 1230060, 2906921, 693519, 3083852, 1797]"
48100,159.2,0.4,1.0,-1,1,"[889774, 1230129, 2907033, 693528, 3085252, 1797]"
48110,221.7,-0.6,-1.0,-1,1,"[889775, 1230195, 2907202, 693542, 3087219, 1797]"
48120,158.5,0.0,0.0,-1,1,"[889775, 1230229, 2907315, 693549, 3088650, 1797]"
48130,175.4,-0.4,-1.0,-1,1,"[889776, 1230256, 2907436, 693560, 3090244, 1797]"
48140,153.3,-0.2,-1.0,-1,1,"[889776, 1230304, 2907568, 693566, 3091591, 1797]"
48150,143.4,-0.4,-1.0,-1,1,"[889777, 1230336, 2907718, 693572, 3092836, 1797]"
48160,141.1,-0.2,-1.0,-1,1,"[889777, 1230376, 2907862, 693578, 3094057, 1797]"
48170,206.3,-0.4,-1.0,-1,1,"[889777, 1230408, 2908115, 693600, 3095813, 1797]"
48180,203.9,-0.6,-1.0,-1,1,"[889778, 1230448, 2908372, 693614, 3097540, 1797]"
48190,208.6,-0.2,-1.0,-1,1,"[889783, 1230489, 2908664, 693631, 3099271, 1797]"
48200,193.9,-0.2,-1.0,-1,1,"[889784, 1230531, 2908961, 693640, 3100861, 1797]"
48210,176.8,0.0,0.0,-1,1,"[889786, 1230575, 2909207, 693655, 3102322, 1797]"
48220,182.3,-0.8,-1.0,-1,1,"[889787, 1230614, 2909396, 693663, 3103908, 1797]"
48230,152.9,-0.2,-1.0,-1,1,"[889787, 1230652, 2909763, 693671, 3105024, 1797]"
48240,246.4,-0.4,-1.0,-1,1,"[889790, 1230710, 2910416, 693695, 3106750, 1797]"
48250,188.2,-0.2,-1.0,-1,1,"[889792, 1230740, 2910790, 693702, 3108219, 1797]"
48260,177.6,0.4,1.0,-1,1,"[889792, 1230766, 2911133, 693709, 3109619, 1797]"
48270,196.7,-0.2,-1.0,-1,1,"[889795, 1230789, 2911446, 693722, 3111234, 1797]"
48280,193.8,-0.4,-1.0,-1,1,"[889796, 1230827, 2911818, 693736, 3112747, 1797]"
48290,228.3,0.0,0.0,-1,1,"[889799, 1230865, 2912209, 693747, 3114587, 1797]"
48300,208.0,-0.4,-1.0,-1,1,"[889799, 1230910, 2912497, 693753, 3116328, 1797]"
48310,244.3,-0.4,-1.0,-1,1,"[889802, 1230964, 2912799, 693768, 3118397, 1797]"
48320,203.2,-0.2,-1.0,-1,1,"[889803, 1231001, 2913087, 693786, 3120085, 1797]"
48330,173.2,-0.2,-1.0,-1,1,"[889804, 1231039, 2913357, 693803, 3121491, 1797]"
48340,123.7,0.2,1.0,-1,1,"[889805, 1231067, 2913517, 693821, 3122521, 1797]"
48350,232.0,0.0,0.0,-1,1,"[889808, 1231122, 2913933, 693848, 3124340, 1797]"
48360,142.1,0.2,1.0,-1,1,"[889808, 1231149, 2914156, 693861, 3125498, 1797]"
48370,241.5,-0.8,-1.0,-1,1,"[889813, 1231185, 2914480, 693885, 3127523, 1798]"
48380,199.8,-0.2,-1.0,-1,1,"[889815, 1231219, 2914774, 693900, 3129176, 1798]"
48390,184.7,0.0,0.0,-1,1,"[889816, 1231253, 2915029, 693921, 3130712, 1798]"
48400,188.8,0.0,0.0,-1,1,"[889818, 1231297, 2915326, 693942, 3132236, 1798]"
48410,195.0,0.2,1.0,-1,1,"[889819, 1231339, 2915593, 693969, 3133849, 1798]"
48420,190.7,-0.8,-1.0,-1,1,"[889822, 1231394, 2915825, 693995, 3135440, 1798]"
48430,194.1,-0.4,-1.0,-1,1,"[889823, 1231463, 2916073, 694030, 3137028, 1798]"
48440,200.4,0.0,0.0,-1,1,"[889824, 1231538, 2916275, 694086, 3138698, 1798]"
48450,187.5,-0.6,-1.0,-1,1,"[889830, 1231629, 2916475, 694119, 3140243, 1798]"
48460,197.0,0.0,0.0,-1,1,"[889831, 1231697, 2916637, 694183, 3141918, 1798]"
48470,153.7,-0.2,-1.0,-1,1,"[889833, 1231742, 2916758, 694236, 3143234, 1798]"
48480,179.2,-0.4,-1.0,-1,1,"[889836, 1231818, 2916874, 694290, 3144777, 1798]"
48490,187.0,-0.4,-1.0,-1,1,"[889836, 1231868, 2916992, 694350, 3146418, 1799]"
48500,217.0,-0.8,-1.0,-1,1,"[889838, 1231965, 2917186, 694431, 3148214, 1799]"
48510,225.6,-0.2,-1.0,-1,1,"[889840, 1232083, 2917370, 694550, 3150047, 1799]"
48520,190.9,-0.6,-1.0,-1,1,"[889841, 1232227, 2917564, 694642, 3151525, 1799]"
48530,166.6,-0.2,-1.0,-1,1,"[889841, 1232332, 2917690, 694750, 3152852, 1799]"
48540,163.7,-0.2,-1.0,-1,1,"[889843, 1232452, 2917850, 694857, 3154100, 1799]"
48550,224.1,-0.4,-1.0,-1,1,"[889845, 1232590, 2918043, 694980, 3155885, 1799]"
48560,136.2,0.2,1.0,-1,1,"[889847, 1232647, 2918175, 695047, 3156989, 1799]"
48570,231.3,-0.6,-1.0,-1,1,"[889849, 1232752, 2918387, 695213, 3158817, 1799]"
48580,181.1,0.0,0.0,-1,1,"[889850, 1232840, 2918545, 695326, 3160268, 1799]"
48590,199.2,0.0,0.0,-1,1,"[889850, 1232902, 2918805, 695479, 3161785, 1799]"
48600,211.6,-0.6,-1.0,-1,1,"[889856, 1232990, 2919015, 695616, 3163460, 1799]"
48610,289.5,-0.2,-1.0,-1,1,"[889860, 1233097, 2919326, 695803, 3165746, 1799]"
48620,196.8,-0.6,-1.0,-1,1,"[889860, 1233171, 2919500, 695911, 3167358, 1799]"
48630,170.0,-0.4,-1.0,-1,1,"[889863, 1233239, 2919722, 696009, 3168667, 1799]"
48640,203.2,-0.2,-1.0,-1,1,"[889867, 1233303, 2919963, 696133, 3170266, 1799]"
48650,231.9,0.2,1.0,-1,1,"[889872, 1233357, 2920201, 696268, 3172153, 1799]"
48660,160.2,0.2,1.0,-1,1,"[889876, 1233401, 2920365, 696365, 3173446, 1799]"
48670,207.6,-0.4,-1.0,-1,1,"[889879, 1233459, 2920544, 696488, 3175159, 1799]"
48680,157.1,0.2,1.0,-1,1,"[889880, 1233495, 2920650, 696575, 3176500, 1799]"
48690,168.2,0.0,0.0,-1,1,"[889880, 1233536, 2920789, 696674, 3177903, 1799]"
48700,189.8,0.4,1.0,-1,1,"[889881, 1233569, 2920972, 696775, 3179483, 1799]"
48710,188.8,0.0,0.0,-1,1,"[889883, 1233596, 2921102, 696907, 3181080, 1799]"
48720,160.5,-0.2,-1.0,-1,1,"[889886, 1233623, 2921211, 696993, 3182460, 1799]"
48730,170.8,-0.2,-1.0,-1,1,"[889890, 1233651, 2921318, 697087, 3183934, 1800]"
48740,192.7,-0.6,-1.0,-1,1,"[889892, 1233685, 2921493, 697189, 3185548, 1800]"
48750,184.8,-0.2,-1.0,-1,1,"[889894, 1233731, 2921613, 697321, 3187096, 1800]"
48760,155.9,-0.2,-1.0,-1,1,"[889896, 1233770, 2921725, 697469, 3188354, 1800]"
48770,177.8,-0.6,-1.0,-1,1,"[889897, 1233808, 2921876, 697626, 3189785, 1800]"
48780,152.5,0.0,0.0,-1,1,"[889900, 1233862, 2921993, 697764, 3190998, 1800]"
