episodes,mean timesteps,mean reward,median reward,min reward,max reward,stop,up,left,down,right,bomb
13460, 154.1, 0.0, 0.0, -1, 1, 0.46217927357547484, 0.0866377874041986, 0.25524825058313894, 0.021326224591802733, 0.17460846384538486, 0.0
13480, 235.9, -0.4, -1.0, -1, 1, 0.4926096997690531, 0.0836027713625866, 0.22840646651270208, 0.017321016166281754, 0.17806004618937643, 0.0
13500, 158.1, 0.0, 0.0, -1, 1, 0.505288606829858, 0.0843155031731641, 0.22605016621335752, 0.013297068600785736, 0.17104865518283469, 0.0
13520, 296.8, -0.6, -1.0, -1, 1, 0.49620878152001413, 0.08428848527596544, 0.20772350555457592, 0.012343502027861048, 0.1994357256215835, 0.0
13540, 169.2, -0.4, -1.0, -1, 1, 0.47527910685805425, 0.07878787878787878, 0.22551834130781498, 0.01594896331738437, 0.20446570972886763, 0.0
13560, 178.4, -0.2, -1.0, -1, 1, 0.4788397527341893, 0.08083689966714218, 0.2213504517356158, 0.014978601997146932, 0.20399429386590584, 0.0
13580, 154.5, -0.2, -1.0, -1, 1, 0.4783212896053363, 0.08254585881045025, 0.2198443579766537, 0.01556420233463035, 0.2037242912729294, 0.0
13600, 182.5, 0.0, 0.0, -1, 1, 0.49783107935697885, 0.08854299566215872, 0.21587139576422557, 0.015820362337330952, 0.18193416687930594, 0.0
13620, 167.7, -0.2, -1.0, -1, 1, 0.5020844189682127, 0.07686294945284002, 0.23293381969775925, 0.015633142261594582, 0.17248566961959355, 0.0
13640, 203.9, -0.4, -1.0, -1, 1, 0.5300171526586621, 0.0842930654251409, 0.21416319529527078, 0.0117618230825778, 0.15976476353834845, 0.0
13660, 275.0, -0.4, -1.0, -1, 1, 0.4984880204698767, 0.07908816003721796, 0.2577343568271691, 0.014421958595022098, 0.15026750407071413, 0.0
13680, 239.1, -0.2, -1.0, -1, 1, 0.509808394160584, 0.07846715328467153, 0.2490875912408759, 0.013001824817518248, 0.14963503649635038, 0.0
13700, 148.2, -0.4, -1.0, -1, 1, 0.5146252285191956, 0.06992687385740402, 0.25891224862888484, 0.014625228519195612, 0.14191042047531993, 0.0
13720, 218.8, -0.2, -1.0, -1, 1, 0.4965034965034965, 0.06889406889406889, 0.2641802641802642, 0.011914011914011913, 0.1585081585081585, 0.0
13740, 154.1, 0.2, 1.0, -1, 1, 0.5082441423199305, 0.0682672837720567, 0.2612091408735898, 0.010702921608330923, 0.151576511426092, 0.0
13760, 200.6, -0.2, -1.0, -1, 1, 0.5154260528893242, 0.07810969637610186, 0.24461312438785504, 0.00832517140058766, 0.15352595494613125, 0.0
13780, 142.0, 0.2, 1.0, -1, 1, 0.531101989264288, 0.07072939690558888, 0.24186927691821913, 0.015156299336911904, 0.1411430375749921, 0.0
13800, 158.6, 0.0, 0.0, -1, 1, 0.546191247974068, 0.06996218260399784, 0.22825499729875742, 0.010804970286331712, 0.14478660183684494, 0.0
13820, 249.6, -0.4, -1.0, -1, 1, 0.5218585488670177, 0.08537422751201648, 0.22110322728313114, 0.012817578393224994, 0.1586175326161593, 0.00022888532845044633
13840, 133.2, 0.0, 0.0, -1, 1, 0.5411189238764904, 0.07520635891164781, 0.2149189850198716, 0.012534393151941303, 0.15622133904004892, 0.0
13860, 150.6, 0.2, 1.0, -1, 1, 0.5280685061845861, 0.06692039327624484, 0.2537266095781795, 0.01585791309863622, 0.13542657786235332, 0.0
13880, 191.7, -0.4, -1.0, -1, 1, 0.5474894131881428, 0.06291591046581972, 0.23502722323049002, 0.01663641863278887, 0.13793103448275862, 0.0
13900, 237.6, -0.2, -1.0, -1, 1, 0.5580729787741474, 0.07798712139279752, 0.2098735988552349, 0.015740519914142617, 0.13832578106367754, 0.0
13920, 138.8, -0.2, -1.0, -1, 1, 0.5727676369018253, 0.0740009866798224, 0.20276270350271336, 0.014553527380365071, 0.1359151455352738, 0.0
13940, 180.9, 0.0, 0.0, -1, 1, 0.5767030681227249, 0.07280291211648465, 0.1983879355174207, 0.01326053042121685, 0.13884555382215288, 0.0
13960, 193.8, 0.0, 0.0, -1, 1, 0.550185873605948, 0.07225836431226766, 0.2204925650557621, 0.013940520446096654, 0.14312267657992564, 0.0
13980, 170.9, 0.4, 1.0, -1, 1, 0.5316082541762202, 0.0674746151326564, 0.23223059285948247, 0.011464133639043564, 0.15722240419259745, 0.0
14000, 217.6, 0.0, 0.0, -1, 1, 0.5384438305709024, 0.06238489871086556, 0.2265193370165746, 0.011970534069981584, 0.16068139963167588, 0.0
14020, 225.2, -0.2, -1.0, -1, 1, 0.555950687529635, 0.0687529634898056, 0.2107633949739213, 0.011142721669037459, 0.15339023233760077, 0.0
14040, 173.0, 0.0, 0.0, -1, 1, 0.5579181212313551, 0.06283719454141543, 0.2148524278006982, 0.010155506188511583, 0.15423675023801967, 0.0
14060, 152.3, 0.0, 0.0, -1, 1, 0.5511122219445139, 0.06798300424893776, 0.22044488877780555, 0.011247188202949263, 0.14921269682579355, 0.0
14080, 294.3, -0.4, -1.0, -1, 1, 0.524122356805584, 0.07246971874358447, 0.23958119482652432, 0.012317799219872716, 0.15150893040443442, 0.0
14100, 214.2, -0.4, -1.0, -1, 1, 0.524416135881104, 0.07029959896201934, 0.24180231186600612, 0.014861995753715499, 0.14861995753715498, 0.0
14120, 196.4, -0.4, -1.0, -1, 1, 0.4990736452061139, 0.08244557665585919, 0.2635479388605836, 0.010653080129689671, 0.1442797591477536, 0.0
14140, 184.8, -0.4, -1.0, -1, 1, 0.4863763687293099, 0.08046855105678635, 0.2678889737713267, 0.014769544181308887, 0.15049656226126815, 0.0
14160, 195.5, -0.4, -1.0, -1, 1, 0.47602570439940683, 0.0768660405338606, 0.2614928324270885, 0.017053880375679682, 0.16856154226396441, 0.0
14180, 172.0, 0.4, 1.0, -1, 1, 0.488265443755058, 0.0771513353115727, 0.24467224170488266, 0.01699487456164014, 0.1729161046668465, 0.0
14200, 204.2, -0.2, -1.0, -1, 1, 0.5110600402183281, 0.08273484630853203, 0.24303361103131285, 0.016661878770468257, 0.1465096236713588, 0.0
14220, 169.6, 0.0, 0.0, -1, 1, 0.5106951871657754, 0.08155080213903744, 0.2377005347593583, 0.008556149732620321, 0.16149732620320856, 0.0
14240, 205.5, -0.2, -1.0, -1, 1, 0.495952380952381, 0.07833333333333334, 0.24785714285714286, 0.010714285714285714, 0.16714285714285715, 0.0
14260, 217.1, -0.6, -1.0, -1, 1, 0.5225041674384145, 0.0783478421929987, 0.21948508983145026, 0.014817558807186515, 0.16484534172995, 0.0
14280, 229.6, -0.6, -1.0, -1, 1, 0.4862468742896113, 0.08092748351898159, 0.24596499204364627, 0.012730165946806092, 0.17413048420095475, 0.0
14300, 139.3, 0.2, 1.0, -1, 1, 0.47848360655737704, 0.08948087431693989, 0.2547814207650273, 0.012295081967213115, 0.16495901639344263, 0.0
14320, 202.2, -0.6, -1.0, -1, 1, 0.4592, 0.07177142857142857, 0.27954285714285715, 0.01577142857142857, 0.1737142857142857, 0.0
14340, 155.6, 0.4, 1.0, -1, 1, 0.42967781908302355, 0.07342007434944238, 0.3156753407682776, 0.015489467162329617, 0.16573729863692688, 0.0
14360, 156.4, 0.6, 1.0, -1, 1, 0.43633071816535907, 0.08177429088714544, 0.3195534097767049, 0.012371756185878094, 0.1499698249849125, 0.0
14380, 215.0, -0.4, -1.0, -1, 1, 0.4258474576271186, 0.08633474576271187, 0.336864406779661, 0.01615466101694915, 0.1347987288135593, 0.0
14400, 188.2, -0.2, -1.0, -1, 1, 0.4429474841902667, 0.09045916964531207, 0.3222436073687105, 0.012097882870497663, 0.13225185592521307, 0.0
14420, 168.6, -0.2, -1.0, -1, 1, 0.4265812203956534, 0.10030649205906939, 0.32989690721649484, 0.01198105321816662, 0.13123432711061578, 0.0
14440, 242.0, -0.6, -1.0, -1, 1, 0.4277386934673367, 0.09587939698492462, 0.3320603015075377, 0.014472361809045226, 0.1298492462311558, 0.0
14460, 162.2, -0.8, -1.0, -1, 1, 0.44038772213247174, 0.0901453957996769, 0.31437802907915996, 0.01098546042003231, 0.14410339256865912, 0.0
14480, 154.7, 0.0, 0.0, -1, 1, 0.4449311639549437, 0.09042553191489362, 0.315081351689612, 0.011264080100125156, 0.13829787234042554, 0.0
14500, 187.3, -0.2, -1.0, -1, 1, 0.4266139657444005, 0.0927536231884058, 0.33438735177865614, 0.011330698287220026, 0.13465085638998683, 0.00026350461133069827
14520, 194.8, 0.0, 0.0, -1, 1, 0.44674406865219585, 0.09237758707723372, 0.3223119636547198, 0.01287228672387683, 0.12569409389197375, 0.0
14540, 227.7, -0.6, -1.0, -1, 1, 0.4286048689138577, 0.08590823970037453, 0.3541666666666667, 0.012406367041198503, 0.11891385767790262, 0.0
14560, 162.5, 0.4, 1.0, -1, 1, 0.4581772784019975, 0.08339575530586767, 0.331585518102372, 0.008988764044943821, 0.11785268414481898, 0.0
14580, 141.1, -0.2, -1.0, -1, 1, 0.42613981762917935, 0.08966565349544073, 0.35835866261398175, 0.01094224924012158, 0.1148936170212766, 0.0
14600, 134.3, 0.0, 0.0, -1, 1, 0.41079870614580744, 0.09654142821597413, 0.32993281910923117, 0.016670813635232644, 0.14605623289375466, 0.0
